temp,logg,feh,alpha,band,resolution,vsini,sampling,correctflag,quality,cond1,cond2,cond3
3900,4.5,0.0,0.0,Y_CFHT,80k,5.0,3.8,0,2879,9.2,13.2,9.6
3900,4.5,0.0,0.0,Y_CFHT,80k,5.0,4.3,0,2894,8.5,12.2,8.8
3900,4.5,0.0,0.0,Y_CFHT,80k,10.0,3.8,0,1397,18.9,28.6,19.7
3900,4.5,0.0,0.0,Y_CFHT,80k,10.0,4.3,0,1399,17.6,26.6,18.3
3900,4.5,0.0,0.0,J_CFHT,80k,0.1,3.8,0,2990,9.2,26.4,10.0
3900,4.5,0.0,0.0,J_CFHT,80k,0.1,4.3,0,3028,8.5,24.3,9.2
3900,4.5,0.0,0.0,J_CFHT,80k,1.0,3.8,0,2897,9.5,27.4,10.3
3900,4.5,0.0,0.0,J_CFHT,80k,1.0,4.3,0,2932,8.8,25.3,9.5
3900,4.5,0.0,0.0,J_CFHT,80k,5.0,3.8,0,1724,16.0,49.7,17.2
3900,4.5,0.0,0.0,J_CFHT,80k,5.0,4.3,0,1732,14.9,46.3,16.0
3900,4.5,0.0,0.0,J_CFHT,80k,10.0,3.8,0,951,29.0,104.1,31.4
3900,4.5,0.0,0.0,J_CFHT,80k,10.0,4.3,0,953,27.0,97.2,29.3
3900,4.5,0.0,0.0,H_CFHT,80k,0.1,3.8,0,5510,3.8,6.7,4.0
3900,4.5,0.0,0.0,H_CFHT,80k,0.1,4.3,0,5561,3.6,6.3,3.8
3900,4.5,0.0,0.0,H_CFHT,80k,1.0,3.8,0,5392,3.9,6.8,4.1
3900,4.5,0.0,0.0,H_CFHT,80k,1.0,4.3,0,5440,3.6,6.4,3.9
3900,4.5,0.0,0.0,H_CFHT,80k,5.0,3.8,0,3414,6.2,10.7,6.5
3900,4.5,0.0,0.0,H_CFHT,80k,5.0,4.3,0,3428,5.8,10.0,6.1
3900,4.5,0.0,0.0,H_CFHT,80k,10.0,3.8,0,1833,11.9,20.4,12.6
3900,4.5,0.0,0.0,H_CFHT,80k,10.0,4.3,0,1836,11.1,19.0,11.8
3700,4.5,0.0,0.0,Y_CFHT,70k,0.1,3.8,0,5168,5.6,7.6,5.7
3700,4.5,0.0,0.0,Y_CFHT,70k,0.1,4.3,0,5256,5.1,7.0,5.3
3700,4.5,0.0,0.0,Y_CFHT,70k,1.0,3.8,0,5004,5.7,7.9,5.9
3700,4.5,0.0,0.0,Y_CFHT,70k,1.0,4.3,0,5086,5.3,7.2,5.4
3700,4.5,0.0,0.0,Y_CFHT,70k,5.0,3.8,0,2814,10.1,14.2,10.4
3700,4.5,0.0,0.0,Y_CFHT,70k,5.0,4.3,0,2832,9.4,13.2,9.7
3700,4.5,0.0,0.0,Y_CFHT,70k,10.0,3.8,0,1391,20.3,30.0,21.1
3700,4.5,0.0,0.0,Y_CFHT,70k,10.0,4.3,0,1394,18.9,27.9,19.6
3700,4.5,0.0,0.0,J_CFHT,70k,0.1,3.8,0,2720,10.8,31.7,11.9
3700,4.5,0.0,0.0,J_CFHT,70k,0.1,4.3,0,2759,10.0,29.1,10.9
3700,4.5,0.0,0.0,J_CFHT,70k,1.0,3.8,0,2647,11.1,32.7,12.2
3700,4.5,0.0,0.0,J_CFHT,70k,1.0,4.3,0,2683,10.3,30.1,11.2
3700,4.5,0.0,0.0,J_CFHT,70k,5.0,3.8,0,1646,17.9,56.2,19.5
3700,4.5,0.0,0.0,J_CFHT,70k,5.0,4.3,0,1655,16.6,52.1,18.2
3700,4.5,0.0,0.0,J_CFHT,70k,10.0,3.8,0,909,32.4,115.2,35.4
3700,4.5,0.0,0.0,J_CFHT,70k,10.0,4.3,0,911,30.2,107.2,33.0
3700,4.5,0.0,0.0,H_CFHT,70k,0.1,3.8,0,5000,4.3,7.8,4.6
3700,4.5,0.0,0.0,H_CFHT,70k,0.1,4.3,0,5052,4.0,7.2,4.3
3700,4.5,0.0,0.0,H_CFHT,70k,1.0,3.8,0,4910,4.4,7.9,4.7
3700,4.5,0.0,0.0,H_CFHT,70k,1.0,4.3,0,4959,4.1,7.3,4.4
3700,4.5,0.0,0.0,H_CFHT,70k,5.0,3.8,0,3295,6.7,11.8,7.1
3700,4.5,0.0,0.0,H_CFHT,70k,5.0,4.3,0,3311,6.2,10.9,6.6
